Visual features error
60	0.0945112	0	60	-0.0352247	0	60	0.0480461	0	60	0.0157792	0	60	-0.000329216	0	60	-0.0309666	0	60	0.0458526	0	60	-0.0769756	0	
61	0.091237	0	61	-0.0340105	0	61	0.0463919	0	61	0.0152754	0	61	-0.00030892	0	61	-0.0299217	0	61	0.0442739	0	61	-0.0743239	0	
62	0.0879163	0	62	-0.0327778	0	62	0.0447136	0	62	0.0147622	0	62	-0.000288929	0	62	-0.0288608	0	62	0.0426711	0	62	-0.0716342	0	
63	0.084548	0	63	-0.0315261	0	63	0.0430106	0	63	0.0142392	0	63	-0.000269327	0	63	-0.0277835	0	63	0.0410438	0	63	-0.0689054	0	
64	0.0811319	0	64	-0.0302552	0	64	0.0412827	0	64	0.0137062	0	64	-0.000250205	0	64	-0.0266894	0	64	0.0393918	0	64	-0.0661373	0	
65	0.0776686	0	65	-0.0289655	0	65	0.03953	0	65	0.013163	0	65	-0.000231667	0	65	-0.0255787	0	65	0.0377153	0	65	-0.0633302	0	
66	0.0741598	0	66	-0.0276574	0	66	0.0377534	0	66	0.0126096	0	66	-0.000213823	0	66	-0.0244516	0	66	0.0360153	0	66	-0.0604855	0	
67	0.0706088	0	67	-0.0263321	0	67	0.0359544	0	67	0.0120464	0	67	-0.000196786	0	67	-0.023309	0	67	0.0342932	0	67	-0.0576056	0	
68	0.0670202	0	68	-0.0249916	0	68	0.0341354	0	68	0.0114738	0	68	-0.00018067	0	68	-0.0221522	0	68	0.0325514	0	68	-0.0546942	0	
69	0.0634006	0	69	-0.0236382	0	69	0.0322997	0	69	0.0108926	0	69	-0.000165581	0	69	-0.0209831	0	69	0.0307933	0	69	-0.0517566	0	
70	0.0597588	0	70	-0.0222753	0	70	0.0304515	0	70	0.0103039	0	70	-0.000151613	0	70	-0.0198042	0	70	0.0290231	0	70	-0.0487995	0	
71	0.0561055	0	71	-0.0209072	0	71	0.0285963	0	71	0.00970945	0	71	-0.000138838	0	71	-0.0186188	0	71	0.0272462	0	71	-0.0458317	0	
72	0.052454	0	72	-0.0195389	0	72	0.0267408	0	72	0.00911112	0	72	-0.000127295	0	72	-0.0174311	0	72	0.0254694	0	72	-0.0428638	0	
73	0.0488198	0	73	-0.0181765	0	73	0.024893	0	73	0.00851138	0	73	-0.000116987	0	73	-0.0162459	0	73	0.0237002	0	73	-0.0399082	0	
74	0.0452207	0	74	-0.016827	0	74	0.0230619	0	74	0.00791315	0	74	-0.000107872	0	74	-0.0150691	0	74	0.0219478	0	74	-0.0369794	0	
75	0.0416764	0	75	-0.0154979	0	75	0.0212576	0	75	0.00731977	0	75	-9.98613e-05	0	75	-0.0139069	0	75	0.0202219	0	75	-0.0340934	0	
76	0.0382082	0	76	-0.0141976	0	76	0.019491	0	76	0.00673491	0	76	-9.28268e-05	0	76	-0.0127666	0	76	0.018533	0	76	-0.0312673	0	
77	0.0348379	0	77	-0.0129346	0	77	0.0177734	0	77	0.00616253	0	77	-8.66056e-05	0	77	-0.0116553	0	77	0.0168921	0	77	-0.0285192	0	
78	0.0315875	0	78	-0.0117173	0	78	0.0161162	0	78	0.00560669	0	78	-8.10165e-05	0	78	-0.0105806	0	78	0.0153101	0	78	-0.0258671	0	
79	0.0284781	0	79	-0.0105539	0	79	0.0145303	0	79	0.00507139	0	79	-7.58771e-05	0	79	-0.00954992	0	79	0.0137973	0	79	-0.0233283	0	
80	0.0255288	0	80	-0.00945149	0	80	0.0130256	0	80	0.00456039	0	80	-7.10217e-05	0	80	-0.00856985	0	80	0.0123632	0	80	-0.0209187	0	
81	0.022756	0	81	-0.00841637	0	81	0.0116106	0	81	0.00407705	0	81	-6.6316e-05	0	81	-0.00764629	0	81	0.0110156	0	81	-0.0186518	0	
82	0.0201723	0	82	-0.0074532	0	82	0.010292	0	82	0.00362411	0	82	-6.16674e-05	0	82	-0.00678394	0	82	0.00976085	0	82	-0.0165384	0	
83	0.0177865	0	83	-0.00656511	0	83	0.00907419	0	83	0.00320364	0	83	-5.70278e-05	0	83	-0.00598613	0	83	0.00860292	0	83	-0.0145857	0	
84	0.0156029	0	84	-0.00575352	0	84	0.0079596	0	84	0.00281693	0	84	-5.23905e-05	0	84	-0.00525472	0	84	0.00754384	0	84	-0.0127977	0	
85	0.0136215	0	85	-0.00501822	0	85	0.00694824	0	85	0.00246446	0	85	-4.77811e-05	0	85	-0.00459007	0	85	0.00658346	0	85	-0.0111746	0	
86	0.0118384	0	86	-0.00435748	0	86	0.00603814	0	86	0.00214598	0	86	-4.3247e-05	0	86	-0.00399118	0	86	0.00571972	0	86	-0.00971328	0	
87	0.0102461	0	87	-0.00376833	0	87	0.00522553	0	87	0.00186055	0	87	-3.88455e-05	0	87	-0.00345582	0	87	0.0049489	0	87	-0.00840798	0	
88	0.00883455	0	88	-0.00324676	0	88	0.00450522	0	88	0.00160669	0	88	-3.4634e-05	0	88	-0.00298079	0	88	0.00426592	0	88	-0.00725048	0	
89	0.00759147	0	89	-0.00278804	0	89	0.00387098	0	89	0.00138249	0	89	-3.06627e-05	0	89	-0.00256215	0	89	0.00366477	0	89	-0.00623092	0	
90	0.00650341	0	90	-0.00238699	0	90	0.00331589	0	90	0.00118576	0	90	-2.69698e-05	0	90	-0.00219548	0	90	0.00313882	0	90	-0.00533831	0	
91	0.0055562	0	91	-0.00203823	0	91	0.00283273	0	91	0.00101411	0	91	-2.35805e-05	0	91	-0.00187611	0	91	0.00268114	0	91	-0.00456113	0	
